"DateTime","WTEQ","SNWD","PREC","TAVG","RHUM","WSPDV","SWINV"
2013-08-25,0,0,42.4,43.2,NA,0,NA
2013-08-26,0,0,42.6,54.3,NA,0,NA
2013-08-27,0,0,42.6,49.8,NA,0,NA
2013-08-28,0,0,42.6,44.6,NA,0,NA
2013-08-29,0,0,42.7,44.8,NA,0,NA
2013-08-30,0,0,42.8,47.1,NA,0,NA
2013-08-31,0,0,43,49.1,NA,0,NA
2013-09-01,0,0,43,42.4,NA,0,NA
2013-09-02,0,0,43,46.6,NA,0,NA
2013-09-03,0,0,43,49.8,NA,0,NA
2013-09-04,0,0,43.4,49.8,NA,0,NA
2013-09-05,0,0,43.4,47.1,NA,0,NA
2013-09-06,0,0,43.5,50.9,NA,0,NA
2013-09-07,0,0,43.5,47.7,NA,0,NA
2013-09-08,0,0,43.5,46.6,NA,0,NA
2013-09-09,0,0,43.6,43.2,NA,0,NA
2013-09-10,0,0,43.6,37.2,NA,0,NA
2013-09-11,0,0,43.9,40.6,NA,0,NA
2013-09-12,0,0,43.9,39.7,NA,0,NA
2013-09-13,0,0,43.9,41,NA,0,NA
2013-09-14,0,0,43.9,45,NA,0,NA
2013-09-15,0,0,43.9,43.9,NA,0,NA
2013-09-16,0,0,44.2,42.8,NA,0,NA
2013-09-17,0,0,44.3,51.4,NA,0,NA
2013-09-18,0,0,45,37.2,NA,0,NA
2013-09-19,0.1,1,45.9,32.4,NA,0.1,NA
2013-09-20,0,0,45.9,30.4,NA,0,NA
2013-09-21,0,0,46.2,45.3,NA,0,NA
2013-09-22,0,0,46.2,44.2,NA,0,NA
2013-09-23,0,0,46.2,36.1,NA,0,NA
2013-09-24,0,0,46.2,38.3,NA,0,NA
2013-09-25,0,0,46.3,36,NA,0,NA
2013-09-26,0.3,2,46.5,27.9,NA,0.3,NA
2013-09-27,0.2,1,46.5,26.4,NA,0.2,NA
2013-09-28,0.2,1,46.7,29.3,NA,0.2,NA
2013-09-29,0.4,1,46.9,36.3,NA,0.4,NA
2013-09-30,1.3,3,47.7,37.2,NA,1.3,NA
2013-10-01,2.1,5,0,31.3,NA,2.1,NA
2013-10-02,2,5,0.1,34.5,NA,2,NA
2013-10-03,2,5,0.2,30.7,NA,2,NA
2013-10-04,2.4,10,0.7,19.4,NA,2.4,NA
2013-10-05,2.4,9,0.9,19.4,NA,2.4,NA
2013-10-06,2.4,8,0.9,30.7,NA,2.4,NA
2013-10-07,2.4,8,0.9,29.3,NA,2.4,NA
2013-10-08,2.4,8,0.9,40.6,NA,2.4,NA
2013-10-09,2.3,7,0.9,21.9,NA,2.3,NA
2013-10-10,2.3,7,0.9,28.6,NA,2.3,NA
2013-10-11,2.3,6,0.9,31.5,NA,2.3,NA
2013-10-12,2.3,6,0.9,27.1,NA,2.3,NA
2013-10-13,2.4,8,1.1,25.3,NA,2.4,NA
2013-10-14,2.7,11,1.3,24.6,NA,2.7,NA
2013-10-15,2.8,10,1.5,18,NA,2.8,NA
2013-10-16,2.7,9,1.5,20.7,NA,2.7,NA
2013-10-17,2.8,10,1.6,25.9,NA,2.8,NA
2013-10-18,3.1,14,1.8,19.8,NA,3.1,NA
2013-10-19,3.1,13,1.9,25.9,NA,3.1,NA
2013-10-20,3.2,14,2.1,30.7,NA,3.2,NA
2013-10-21,3.2,13,2.3,30.6,NA,3.2,NA
2013-10-22,3.2,13,2.3,28.4,NA,3.2,NA
2013-10-23,3.2,12,2.4,30,NA,3.2,NA
2013-10-24,3.2,12,2.4,30,NA,3.2,NA
2013-10-25,3.2,12,2.4,31.5,NA,3.2,NA
2013-10-26,3.2,11,2.4,29.1,NA,3.2,NA
2013-10-27,3.2,11,2.4,34.9,NA,3.2,NA
2013-10-28,3.2,11,2.4,30.2,NA,3.2,NA
2013-10-29,3.3,12,2.5,21.7,NA,3.3,NA
2013-10-30,3.3,12,2.5,27.3,NA,3.3,NA
2013-10-31,3.4,13,2.6,26.2,NA,3.4,NA
2013-11-01,3.8,16,2.9,23.7,NA,3.8,NA
2013-11-02,3.9,16,3,28.2,NA,3.9,NA
2013-11-03,4.2,17,3.2,27.9,NA,4.2,NA
2013-11-04,4.5,20,3.5,14.2,NA,4.5,NA
2013-11-05,4.6,21,3.7,9.3,NA,4.6,NA
2013-11-06,4.8,23,3.9,16.5,NA,4.8,NA
2013-11-07,5.2,28,4.4,26.6,NA,5.2,NA
2013-11-08,6.1,30,5.2,30.9,NA,6.1,NA
2013-11-09,6.6,31,5.6,24.4,NA,6.6,NA
2013-11-10,6.6,29,5.6,29.8,NA,6.6,NA
2013-11-11,6.6,28,5.6,34,NA,6.6,NA
2013-11-12,6.6,27,5.6,27.5,NA,6.6,NA
2013-11-13,6.6,26,5.6,37.9,NA,6.6,NA
2013-11-14,6.5,25,5.6,26.1,NA,6.5,NA
2013-11-15,6.5,25,5.6,23.9,NA,6.5,NA
2013-11-16,6.6,25,5.6,18.7,NA,6.6,NA
2013-11-17,7.5,38,6.4,14.2,NA,7.5,NA
2013-11-18,7.7,36,6.7,23.7,NA,7.7,NA
2013-11-19,7.8,33,6.8,30.6,NA,7.8,NA
2013-11-20,8,32,6.9,28.9,NA,8,NA
2013-11-21,8.9,39,7.6,6.4,NA,8.9,NA
2013-11-22,8.9,37,7.6,5,NA,8.9,NA
2013-11-23,8.9,36,7.6,11.5,NA,8.9,NA
2013-11-24,8.9,35,7.6,17.6,NA,8.9,NA
2013-11-25,8.9,34,7.8,29.7,NA,8.9,NA
2013-11-26,8.9,33,7.8,25.5,NA,8.9,NA
2013-11-27,8.9,32,7.8,24.3,NA,8.9,NA
2013-11-28,8.9,32,7.8,21.2,NA,8.9,NA
2013-11-29,8.9,32,7.8,24.3,NA,8.9,NA
2013-11-30,8.9,31,7.9,26.6,NA,8.9,NA
2013-12-01,9,32,7.9,26.2,NA,9,NA
2013-12-02,10.2,41,9,29.8,NA,10.2,NA
2013-12-03,11.8,53,10.4,12.7,NA,11.8,NA
2013-12-04,11.8,51,10.4,-15.3,NA,11.8,NA
2013-12-05,11.8,49,10.4,-15.9,NA,11.8,NA
2013-12-06,11.8,47,10.4,-24.5,NA,11.8,NA
2013-12-07,11.9,46,10.5,-6.3,NA,11.9,NA
2013-12-08,12,46,10.6,-4.4,NA,12,NA
2013-12-09,12,45,10.6,-15.2,NA,12,NA
2013-12-10,12.2,45,10.9,-3.5,NA,12.2,NA
2013-12-11,12.5,47,11.2,4.3,NA,12.5,NA
2013-12-12,12.6,46,11.2,11.7,NA,12.6,NA
2013-12-13,12.6,45,11.2,13.1,NA,12.6,NA
2013-12-14,12.7,47,11.4,19.2,NA,12.7,NA
2013-12-15,12.9,49,11.6,21.9,NA,12.9,NA
2013-12-16,12.9,47,11.6,19.9,NA,12.9,NA
2013-12-17,12.9,46,11.6,20.1,NA,12.9,NA
2013-12-18,12.9,45,11.6,28.6,NA,12.9,NA
2013-12-19,12.9,44,11.7,24.1,NA,12.9,NA
2013-12-20,13.1,46,11.8,5.7,NA,13.1,NA
2013-12-21,13.1,46,11.8,7.7,NA,13.1,NA
2013-12-22,13.2,47,11.9,14.4,NA,13.2,NA
2013-12-23,13.7,53,12.4,17.1,NA,13.7,NA
2013-12-24,14.5,56,13.2,24.4,NA,14.5,NA
2013-12-25,14.7,55,13.4,13.1,NA,14.7,NA
2013-12-26,14.7,54,13.4,14.4,NA,14.7,NA
2013-12-27,14.7,52,13.4,20.1,NA,14.7,NA
2013-12-28,14.7,51,13.4,26.4,NA,14.7,NA
2013-12-29,14.7,51,13.4,14.4,NA,14.7,NA
2013-12-30,14.9,56,13.5,15.8,NA,14.9,NA
2013-12-31,15.3,60,13.8,19.9,NA,15.3,NA
2014-01-01,15.9,63,14.5,20.3,NA,15.9,NA
2014-01-02,16.1,63,14.7,13.5,NA,16.1,NA
2014-01-03,16.2,60,14.8,24.3,NA,16.2,NA
2014-01-04,17,66,15.1,2.7,NA,17,NA
2014-01-05,17.1,64,15.1,1.6,NA,17.1,NA
2014-01-06,17.1,62,15.1,0.7,NA,17.1,NA
2014-01-07,17.1,61,15.2,9.3,NA,17.1,NA
2014-01-08,17.2,60,15.3,17.2,NA,17.2,NA
2014-01-09,17.4,62,15.5,19.8,NA,17.4,NA
2014-01-10,17.8,67,15.7,12.9,NA,17.8,NA
2014-01-11,18.6,72,16.5,21.4,NA,18.6,NA
2014-01-12,20,75,17.6,20.7,NA,20,NA
2014-01-13,20.4,76,17.7,18.3,NA,20.4,NA
2014-01-14,20.9,77,18,21.6,NA,20.9,NA
2014-01-15,21.3,79,18.6,21,NA,21.3,NA
2014-01-16,21.2,76,18.6,18.9,NA,21.2,NA
2014-01-17,21.2,74,18.7,16.2,NA,21.2,NA
2014-01-18,21.2,73,18.7,16,NA,21.2,NA
2014-01-19,21.2,71,18.7,19.9,NA,21.2,NA
2014-01-20,21.2,70,18.7,21.9,NA,21.2,NA
2014-01-21,21.2,70,18.7,22.5,NA,21.2,NA
2014-01-22,21.2,69,18.7,17.2,NA,21.2,NA
2014-01-23,21.2,69,18.7,1.8,NA,21.2,NA
2014-01-24,21.2,68,18.7,23.4,NA,21.2,NA
2014-01-25,21.2,67,18.7,21.4,NA,21.2,NA
2014-01-26,21.2,66,18.7,23,NA,21.2,NA
2014-01-27,21.4,69,18.8,9.1,NA,21.4,NA
2014-01-28,21.3,68,18.8,2.5,NA,21.3,NA
2014-01-29,21.3,67,18.8,13.6,NA,21.3,NA
2014-01-30,22.1,74,19.2,18.7,NA,22.1,NA
2014-01-31,22.5,79,19.7,14.9,NA,22.5,NA
2014-02-01,22.7,80,19.9,7,NA,22.7,NA
2014-02-02,22.7,78,19.9,5.5,NA,22.7,NA
2014-02-03,22.9,78,20.1,8.1,NA,22.9,NA
2014-02-04,23.1,80,20.3,-11.4,NA,23.1,NA
2014-02-05,23.1,79,20.3,-28.3,NA,23.1,NA
2014-02-06,23.1,78,20.3,-23.6,NA,23.1,NA
2014-02-07,23.2,76,20.3,4.5,NA,23.2,NA
2014-02-08,23.6,80,20.8,10.8,NA,23.6,NA
2014-02-09,24.1,85,21.2,8.8,NA,24.1,NA
2014-02-10,24.6,86,21.6,20.7,NA,24.6,NA
2014-02-11,24.7,85,21.7,19.2,NA,24.7,NA
2014-02-12,24.9,87,21.9,16,NA,24.9,NA
2014-02-13,25.9,94,22.6,25.2,NA,25.9,NA
2014-02-14,26.4,94,22.9,15.8,NA,26.4,NA
2014-02-15,27.1,97,23.3,25.5,NA,27.1,NA
2014-02-16,27.7,101,23.9,32,NA,27.7,NA
2014-02-17,28.6,102,24.8,13.8,NA,28.6,NA
2014-02-18,28.8,102,25,21,NA,28.8,NA
2014-02-19,29.2,103,25.3,24.1,NA,29.2,NA
2014-02-20,29.8,108,25.8,8.8,NA,29.8,NA
2014-02-21,30.4,109,26,13.8,NA,30.4,NA
2014-02-22,30.7,109,26.4,8.4,NA,30.7,NA
2014-02-23,30.7,106,26.5,8.8,NA,30.7,NA
2014-02-24,31.4,113,27,24.3,NA,31.4,NA
2014-02-25,32.2,116,28,27.5,NA,32.2,NA
2014-02-26,32.3,113,28,10.9,NA,32.3,NA
2014-02-27,32.3,111,28,23.7,NA,32.3,NA
2014-02-28,32.6,112,28.2,28.9,NA,32.6,NA
2014-03-01,33.7,122,29.2,-1.1,NA,33.7,NA
2014-03-02,33.9,121,29.4,18.1,NA,33.9,NA
2014-03-03,34.5,123,30.1,27.7,NA,34.5,NA
2014-03-04,35.7,128,31.3,28.6,NA,35.7,NA
2014-03-05,36,125,31.6,21,NA,36,NA
2014-03-06,36.4,127,32,30.9,NA,36.4,NA
2014-03-07,37.5,132,32.9,25.9,NA,37.5,NA
2014-03-08,37.5,129,33.1,18.5,NA,37.5,NA
2014-03-09,37.6,126,33.1,28.8,NA,37.6,NA
2014-03-10,37.7,125,33.1,32.9,NA,37.7,NA
2014-03-11,39.1,135,34.4,20.3,NA,39.1,NA
2014-03-12,39.1,131,34.4,12.6,NA,39.1,NA
2014-03-13,39.1,129,34.4,18.9,NA,39.1,NA
2014-03-14,39.1,126,34.4,19.6,NA,39.1,NA
2014-03-15,39.5,128,34.9,19.4,NA,39.5,NA
2014-03-16,39.5,127,35,25,NA,39.5,NA
2014-03-17,39.5,125,35,31.8,NA,39.5,NA
2014-03-18,40,130,35.6,17.8,NA,40,NA
2014-03-19,40,128,35.6,11.8,NA,40,NA
2014-03-20,40,126,35.6,21.7,NA,40,NA
2014-03-21,40,125,35.6,4.6,NA,40,NA
2014-03-22,39.9,124,35.6,8.1,NA,39.9,NA
2014-03-23,39.9,123,35.6,18.9,NA,39.9,NA
2014-03-24,39.9,122,35.6,15.1,NA,39.9,NA
2014-03-25,39.9,121,35.6,25.9,NA,39.9,NA
2014-03-26,40,120,35.7,33.3,NA,40,NA
2014-03-27,40.6,126,36.4,22.5,NA,40.6,NA
2014-03-28,41,129,36.8,20.3,NA,41,NA
2014-03-29,41.3,130,37.1,27.9,NA,41.3,NA
2014-03-30,42.1,136,38,25.7,NA,42.1,NA
2014-03-31,42.8,139,38.8,15.8,NA,42.8,NA
2014-04-01,42.9,136,38.9,7.3,NA,42.9,NA
2014-04-02,43,134,39,22.5,NA,43,NA
2014-04-03,43.3,138,39.3,12.4,NA,43.3,NA
2014-04-04,43.4,134,39.4,13.1,NA,43.4,NA
2014-04-05,43.6,134,39.6,25.5,NA,43.6,NA
2014-04-06,43.8,134,39.8,23.2,NA,43.8,NA
2014-04-07,44.2,137,40.2,22.8,NA,44.2,NA
2014-04-08,44.3,133,40.2,28.9,NA,44.3,NA
2014-04-09,44.3,130,40.2,37.9,NA,44.3,NA
2014-04-10,44.3,128,40.2,24.4,NA,44.3,NA
2014-04-11,44.3,127,40.2,29.8,NA,44.3,NA
2014-04-12,44.2,126,40.2,32.2,NA,44.2,NA
2014-04-13,44.2,126,40.3,16,NA,44.2,NA
2014-04-14,44.2,125,40.3,6.4,NA,44.2,NA
2014-04-15,44.2,125,40.3,26.8,NA,44.2,NA
2014-04-16,44.6,129,40.6,20.7,NA,44.6,NA
2014-04-17,44.6,126,40.6,25,NA,44.6,NA
2014-04-18,44.6,124,40.6,38.1,NA,44.6,NA
2014-04-19,45.5,130,41.3,26.8,NA,45.5,NA
2014-04-20,45.5,127,41.4,37.9,NA,45.5,NA
2014-04-21,46.1,124,41.6,28.9,NA,46.1,NA
2014-04-22,46.1,122,41.6,41,NA,46.1,NA
2014-04-23,46.1,120,41.7,29.7,NA,46.1,NA
2014-04-24,46.2,122,41.9,24.8,NA,46.2,NA
2014-04-25,46.6,129,42.3,30.9,NA,46.6,NA
2014-04-26,47.2,130,43,33.3,NA,47.2,NA
2014-04-27,48.1,134,43.9,27.1,NA,48.1,NA
2014-04-28,48,131,44.3,22.8,NA,48,NA
2014-04-29,47.9,129,44.4,19.9,NA,47.9,NA
2014-04-30,47.9,128,44.5,25.5,NA,47.9,NA
2014-05-01,47.9,126,44.5,29.1,NA,47.9,NA
2014-05-02,48.5,123,44.6,33.8,NA,48.5,NA
2014-05-03,48.6,124,44.7,38.3,NA,48.6,NA
2014-05-04,48.4,122,44.7,39.2,NA,48.4,NA
2014-05-05,48.1,120,44.7,30.4,NA,48.1,NA
2014-05-06,47.7,117,44.7,31.6,NA,47.7,NA
2014-05-07,47.8,120,45,25.5,NA,47.8,NA
2014-05-08,47.7,120,45.2,21.6,NA,47.7,NA
2014-05-09,47.6,118,45.3,32.5,NA,47.6,NA
2014-05-10,48.7,127,46.1,28.2,NA,48.7,NA
2014-05-11,48.9,127,46.6,14.7,NA,48.9,NA
2014-05-12,48.8,125,46.7,21.7,NA,48.8,NA
2014-05-13,48.9,123,46.8,19.4,NA,48.9,NA
2014-05-14,48.8,121,46.8,24.3,NA,48.8,NA
2014-05-15,48.7,118,46.8,35.4,NA,48.7,NA
2014-05-16,47.9,116,46.8,37.2,NA,47.9,NA
2014-05-17,47.4,114,46.9,35.1,NA,47.4,NA
2014-05-18,46.9,112,46.9,42.1,NA,46.9,NA
2014-05-19,46.4,110,46.9,33.4,NA,46.4,NA
2014-05-20,46.6,110,47.2,27.9,NA,46.6,NA
2014-05-21,45.6,108,47.2,36.3,NA,45.6,NA
2014-05-22,45,104,47.2,35.1,NA,45,NA
2014-05-23,45.8,100,47.2,36,NA,45.8,NA
2014-05-24,44.8,97,47.2,37.6,NA,44.8,NA
2014-05-25,44.3,94,47.2,37.8,NA,44.3,NA
2014-05-26,43,91,47.2,38.5,NA,43,NA
2014-05-27,41.8,88,47.2,37,NA,41.8,NA
2014-05-28,40.6,85,47.2,38.1,NA,40.6,NA
2014-05-29,39.8,81,47.2,41,NA,39.8,NA
2014-05-30,38.8,79,47.3,32,NA,38.8,NA
2014-05-31,38.1,76,47.3,36.5,NA,38.1,NA
2014-06-01,37.1,74,47.3,34.3,NA,37.1,NA
2014-06-02,36.5,73,47.6,34.2,NA,36.5,NA
2014-06-03,35.2,72,47.7,36.9,NA,35.2,NA
2014-06-04,34,70,47.7,36.3,NA,34,NA
2014-06-05,32.8,68,47.7,32.4,NA,32.8,NA
2014-06-06,31.5,68,47.8,33.4,NA,31.5,NA
2014-06-07,30.3,65,47.8,35.8,NA,30.3,NA
2014-06-08,29,62,47.9,34.9,NA,29,NA
2014-06-09,28.2,60,48.1,31.8,NA,28.2,NA
2014-06-10,26.7,58,48.1,37.6,NA,26.7,NA
2014-06-11,26,57,48.1,36.5,NA,26,NA
2014-06-12,25.5,54,48.3,37,NA,25.5,NA
2014-06-13,24.8,52,48.3,38.8,NA,24.8,NA
2014-06-14,24.3,49,48.4,36.9,NA,24.3,NA
2014-06-15,24.1,48,48.4,34.9,NA,24.1,NA
2014-06-16,23.8,47,48.4,37,NA,23.8,NA
2014-06-17,23,45,48.6,34.9,NA,23,NA
2014-06-18,22.8,42,48.9,30.9,NA,22.8,NA
2014-06-19,23.1,48,49.3,32.9,NA,23.1,NA
2014-06-20,23.2,46,49.3,43.7,NA,23.2,NA
2014-06-21,20.8,43,49.4,40.8,NA,20.8,NA
2014-06-22,17.6,40,49.5,37,NA,17.6,NA
2014-06-23,16.8,38,49.6,34.2,NA,16.8,NA
2014-06-24,14.6,35,49.6,36.1,NA,14.6,NA
2014-06-25,12.6,32,49.7,36.9,NA,12.6,NA
2014-06-26,11.2,30,49.7,37.8,NA,11.2,NA
2014-06-27,10,27,50.2,40.3,NA,10,NA
2014-06-28,9,26,50.7,38.7,NA,9,NA
2014-06-29,7.7,23,50.7,41.9,NA,7.7,NA
2014-06-30,5.8,20,50.7,39.4,NA,5.8,NA
2014-07-01,3.2,17,50.8,35.1,NA,3.2,NA
2014-07-02,1.8,12,50.8,35.6,NA,1.8,NA
2014-07-03,0.9,6,50.8,40.6,NA,0.9,NA
2014-07-04,0,0,50.9,45.7,NA,0,NA
2014-07-05,0,0,51.1,40.8,NA,0,NA
2014-07-06,0,0,51.1,44.2,NA,0,NA
2014-07-07,0,0,51.2,44.1,NA,0,NA
2014-07-08,0,0,51.3,38.3,NA,0,NA
2014-07-09,0,0,51.4,43.7,NA,0,NA
2014-07-10,0,0,51.4,44.8,NA,0,NA
2014-07-11,0,0,51.4,43,NA,0,NA
2014-07-12,0,0,51.4,46,NA,0,NA
2014-07-13,0,0,51.4,43.3,NA,0,NA
2014-07-14,0,0,51.4,43.7,NA,0,NA
2014-07-15,0,0,51.4,45.5,NA,0,NA
2014-07-16,0,0,51.4,44.2,NA,0,NA
2014-07-17,0,0,51.4,41.4,NA,0,NA
2014-07-18,0,0,51.4,44.6,NA,0,NA
2014-07-19,0,0,51.5,45.7,NA,0,NA
2014-07-20,0,0,51.5,50.5,NA,0,NA
2014-07-21,0,0,51.6,56.7,NA,0,NA
2014-07-22,0,0,51.6,47.7,NA,0,NA
2014-07-23,0,0,51.9,45.5,NA,0,NA
2014-07-24,0,0,52,51.4,NA,0,NA
2014-07-25,0,0,52,46,NA,0,NA
2014-07-26,0,0,52,42.6,NA,0,NA
2014-07-27,0,0,52,40.3,NA,0,NA
2014-07-28,0,0,52,45,NA,0,NA
2014-07-29,0,0,52,47.1,NA,0,NA
2014-07-30,0,0,52,43,NA,0,NA
2014-07-31,0,0,52,45,NA,0,NA
2014-08-01,0,0,52,44.2,NA,0,NA
2014-08-02,0,0,52,43.2,NA,0,NA
2014-08-03,0,0,52,43.2,NA,0,NA
2014-08-04,0,0,52,45.1,NA,0,NA
2014-08-05,0,0,52,47.7,NA,0,NA
2014-08-06,0,0,52.1,42.4,NA,0,NA
2014-08-07,0,0,52.6,43.3,NA,0,NA
2014-08-08,0,0,52.6,40.8,NA,0,NA
2014-08-09,0,0,52.9,43.3,NA,0,NA
2014-08-10,0,0,52.9,42.1,NA,0,NA
2014-08-11,0,0,53.2,45.5,NA,0,NA
2014-08-12,0,0,53.2,46.8,NA,0,NA
2014-08-13,0,0,53.2,53.1,NA,0,NA
2014-08-14,0,0,53.2,46.8,NA,0,NA
2014-08-15,0,0,53.2,46.6,NA,0,NA
2014-08-16,0,0,53.2,46.2,NA,0,NA
2014-08-17,0,0,53.2,47.8,NA,0,NA
2014-08-18,0,0,53.3,43.2,NA,0,NA
2014-08-19,0,0,53.3,41.9,NA,0,NA
2014-08-20,0,0,53.4,43.2,NA,0,NA
2014-08-21,0,0,53.4,42.8,NA,0,NA
2014-08-22,0,0,53.8,41.5,NA,0,NA
2014-08-23,0,0,54,42.1,NA,0,NA
2014-08-24,0,0,54.9,34,NA,0,NA
2014-08-25,0,0,55.2,33.1,NA,0,NA
2014-08-26,0,0,55.8,40.1,NA,0,NA
2014-08-27,0,0,55.8,39.4,NA,0,NA
2014-08-28,0,0,55.8,43,NA,0,NA
2014-08-29,0,0,55.8,41.2,NA,0,NA
2014-08-30,0,0,56,51.4,NA,0,NA
2014-08-31,0,0,56.8,37.8,NA,0,NA
2014-09-01,0,0,57.1,38.5,NA,0,NA
2014-09-02,0,0,57.6,41.5,NA,0,NA
2014-09-03,0,0,57.6,45.5,NA,0,NA
2014-09-04,0,0,57.6,33.4,NA,0,NA
2014-09-05,0,0,57.6,30.4,NA,0,NA
2014-09-06,0,0,57.6,33.6,NA,0,NA
2014-09-07,0,0,57.7,40.5,NA,0,NA
2014-09-08,0,0,57.7,40.5,NA,0,NA
2014-09-09,0,0,57.7,39.7,NA,0,NA
2014-09-10,0,0,57.8,38.1,NA,0,NA
2014-09-11,0,0,58,25.9,NA,0,NA
2014-09-12,0,0,58,18.9,NA,0,NA
2014-09-13,0,0,58.2,38.1,NA,0,NA
2014-09-14,0,0,58.2,36.7,NA,0,NA
2014-09-15,0,0,58.2,35.8,NA,0,NA
2014-09-16,0,0,58.2,40.5,NA,0,NA
2014-09-17,0,0,58.2,44.1,NA,0,NA
2014-09-18,0,0,58.2,42.8,NA,0,NA
2014-09-19,0,0,59.5,40.5,NA,0,NA
2014-09-20,0,0,59.5,46.2,NA,0,NA
2014-09-21,0,0,59.5,38.7,NA,0,NA
2014-09-22,0,0,59.5,46.6,NA,0,NA
2014-09-23,0,0,59.6,45,NA,0,NA
2014-09-24,0,0,59.6,43.5,NA,0,NA
2014-09-25,0,0,59.6,43.9,NA,0,NA
2014-09-26,0,0,59.6,48,NA,0,NA
2014-09-27,0,0,59.7,44.1,NA,0,NA
2014-09-28,0,0,60.1,39.9,NA,0,NA
2014-09-29,0,0,60.4,35.2,NA,0,NA
2014-09-30,0,0,60.6,36,NA,0,NA
2014-10-01,0,0,0,30.6,NA,0,NA
2014-10-02,0,0,0,29.5,NA,0,NA
2014-10-03,0,0,0,26.1,NA,0,NA
2014-10-04,0,0,0.1,36.1,NA,0,NA
2014-10-05,0,0,0.1,42.3,NA,0,NA
2014-10-06,0,0,0.1,42.3,NA,0,NA
2014-10-07,0,0,0.1,44.2,NA,0,NA
2014-10-08,0,0,0.1,43.5,NA,0,NA
2014-10-09,0,0,0.1,35.1,NA,0,NA
2014-10-10,0,0,0.1,33.3,NA,0,NA
2014-10-11,0,0,0.1,37.8,NA,0,NA
2014-10-12,0.2,2,0.3,31.5,NA,0.2,NA
2014-10-13,0.3,3,0.5,27.5,NA,0.3,NA
2014-10-14,0.3,3,0.6,29.7,NA,0.3,NA
2014-10-15,0.3,2,0.7,45.9,NA,0.3,NA
2014-10-16,0.3,2,0.8,28.8,NA,0.3,NA
2014-10-17,0.3,2,0.8,29.1,NA,0.3,NA
2014-10-18,0.3,2,0.8,35.2,NA,0.3,NA
2014-10-19,0.3,1,0.9,33.6,NA,0.3,NA
2014-10-20,0.2,1,0.9,34.2,NA,0.2,NA
2014-10-21,0.1,1,0.9,41.9,NA,0.1,NA
2014-10-22,0,0,0.9,29.7,NA,0,NA
2014-10-23,0,0,0.9,33.3,NA,0,NA
2014-10-24,0,0,0.9,39.4,NA,0,NA
2014-10-25,0,0,1,43.2,NA,0,NA
2014-10-26,0.3,1,1.2,35.4,NA,0.3,NA
2014-10-27,1.3,10,2,23.2,NA,1.3,NA
2014-10-28,1.3,9,2,22.6,NA,1.3,NA
2014-10-29,1.3,8,2,25.3,NA,1.3,NA
2014-10-30,1.3,8,2.2,27.7,NA,1.3,NA
2014-10-31,1.4,7,2.2,30.6,NA,1.4,NA
2014-11-01,1.4,7,2.2,30.6,NA,1.4,NA
2014-11-02,1.8,9,2.4,30.7,NA,1.8,NA
2014-11-03,1.9,9,2.4,24.3,NA,1.9,NA
2014-11-04,1.9,9,2.5,23.9,NA,1.9,NA
2014-11-05,2.1,10,2.8,29.8,NA,2.1,NA
2014-11-06,2.1,10,2.8,29.5,NA,2.1,NA
2014-11-07,2.3,11,2.9,36.7,NA,2.3,NA
2014-11-08,2.3,11,2.9,28.4,NA,2.3,NA
2014-11-09,2.4,10,2.9,31.5,NA,2.4,NA
2014-11-10,3.2,17,3.8,15.8,NA,3.2,NA
2014-11-11,3.2,17,3.8,-2.2,NA,3.2,NA
2014-11-12,3.2,17,3.8,-22.5,NA,3.2,NA
2014-11-13,3.2,16,3.8,-10.7,NA,3.2,NA
2014-11-14,3.3,17,4,13.6,NA,3.3,NA
2014-11-15,4,25,4.7,-4,NA,4,NA
2014-11-16,4,23,4.7,-2,NA,4,NA
2014-11-17,4,22,4.7,7.3,NA,4,NA
2014-11-18,4,21,4.7,10,NA,4,NA
2014-11-19,4,20,4.8,15.6,NA,4,NA
2014-11-20,4,20,4.8,18.7,NA,4,NA
2014-11-21,4.1,19,4.9,25.7,NA,4.1,NA
2014-11-22,4.2,20,5,26.8,NA,4.2,NA
2014-11-23,5.1,27,5.8,18,NA,5.1,NA
2014-11-24,5.5,30,6.1,17.8,NA,5.5,NA
2014-11-25,5.8,32,6.3,18.5,NA,5.8,NA
2014-11-26,7.1,40,7.7,25.5,NA,7.1,NA
2014-11-27,8.3,41,8.3,30.4,NA,8.3,NA
2014-11-28,8.4,40,8.3,34,NA,8.4,NA
2014-11-29,8.6,40,8.4,32,NA,8.6,NA
2014-11-30,9.8,47,9.4,9.3,NA,9.8,NA
2014-12-01,9.7,45,9.4,2.3,NA,9.7,NA
2014-12-02,10.3,47,9.8,23,NA,10.3,NA
2014-12-03,10.3,46,9.8,12.2,NA,10.3,NA
2014-12-04,10.6,45,10,30,NA,10.6,NA
2014-12-05,11.3,48,10.7,30.2,NA,11.3,NA
2014-12-06,11.4,47,10.7,30,NA,11.4,NA
2014-12-07,11.7,48,11,29.8,NA,11.7,NA
2014-12-08,11.7,46,11,27,NA,11.7,NA
2014-12-09,11.7,46,11.1,30,NA,11.7,NA
2014-12-10,11.6,45,11.1,29.3,NA,11.6,NA
2014-12-11,11.6,44,11.1,36,NA,11.6,NA
2014-12-12,11.6,44,11.1,37.2,NA,11.6,NA
2014-12-13,11.6,42,11.1,32.9,NA,11.6,NA
2014-12-14,11.8,44,11.2,22.5,NA,11.8,NA
